standard_name,alias,interval_seconds,program
"Rin_1_Avg","Rin_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Rout_1_Avg","Rout_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Albedo_1_Avg","Albedo_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v12.CR3;S151_v12p1.CR3;S151_v13.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Tsrf_1_Avg","Tsrf_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Tsky_1_Avg","Tsky_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v12.CR3;S151_v12p1.CR3;S151_v13.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v12p1.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Tair_1_Avg","Tair_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v10_5min.CR3;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v12.CR3;S151_v12p1.CR3;S151_v13.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v10_5min.CR3;S119_v12p1.CR3;LyonArboretum_20211011.CR3;IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;Spencer_v06.cr3;Spencer_v05.cr3;Laupahoehoe_v24.CR3;Laupahoehoe_v23.CR3;Palamanui_v11.CR3;Palamanui_v10.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;Puuwaawaa_v07.CR3;Puuwaawaa_v06.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Tair_2_Avg","Tair_2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v10_5min.CR3;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v12.CR3;S151_v12p1.CR3;S151_v13.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v10_5min.CR3;S119_v12p1.CR3;LyonArboretum_20211011.CR3;IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;Spencer_v06.cr3;Spencer_v05.cr3;Laupahoehoe_v24.CR3;Laupahoehoe_v23.CR3;Palamanui_v11.CR3;Palamanui_v10.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;Puuwaawaa_v07.CR3;Puuwaawaa_v06.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"RH_1_Avg","RH_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v10_5min.CR3;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v12.CR3;S151_v12p1.CR3;S151_v13.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v10_5min.CR3;S119_v12p1.CR3;LyonArboretum_20211011.CR3;IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;Spencer_v06.cr3;Spencer_v05.cr3;Laupahoehoe_v24.CR3;Laupahoehoe_v23.CR3;Palamanui_v11.CR3;Palamanui_v10.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;Puuwaawaa_v07.CR3;Puuwaawaa_v06.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"RH_2_Avg","RH_2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v10_5min.CR3;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v12.CR3;S151_v12p1.CR3;S151_v13.CR3;S152_v12p1.CR3;S153_v11.CR3;S153_v12.CR3;S153_v12_p1han.CR3;S119_v10_5min.CR3;S119_v12p1.CR3;LyonArboretum_20211011.CR3;IPIF_v12.cr3;IPIF_v11.cr3;IPIF_v10.cr3;Spencer_v06.cr3;Spencer_v05.cr3;Laupahoehoe_v24.CR3;Laupahoehoe_v23.CR3;Palamanui_v11.CR3;Palamanui_v10.CR3;Mamalahoa_v10.CR3;Mamalahoa_v09.CR3;Puuwaawaa_v07.CR3;Puuwaawaa_v06.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"VP_1_Avg","VP_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"VP_2_Avg","VP_2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"VPsat_1_Avg","VPsat_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"VPsat_2_Avg","VPsat_2_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"VPD_1_Avg","VPD_1_Avg",300,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_0145_v02p1.CR300;HI Mesonet_0145_v02.CR300;HI Mesonet_0145_v01.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
